,id,tags,lonlat,amenity_name,shop,healthcare
828,2164687452,"{'addr:city': 'Edinburgh', 'addr:housenumber': '11', 'addr:postcode': 'EH7 4AA', 'addr:street': 'Elm Row', 'amenity': 'pharmacy', 'name': 'Lindsay & Gilmour', 'opening_hours': 'Mo-Fr 09:00-18:00; Sa 09:00-17:00', 'source': 'survey', 'website': 'http://www.lindsayandgilmour.co.uk/'}","(-3.183479299999998, 55.9585109000002)",pharmacy,,
829,2169103656,"{'name': 'Boots', 'source': 'survey', 'amenity': 'pharmacy', 'addr:street': 'Comely Bank Road', 'opening_hours': 'Mo-Fr 09:00-18:00; Sa 09:00-17:00', 'addr:housenumber': '151'}","(-3.222596199999999, 55.958889700000455)",pharmacy,,
830,2169372240,"{'name': ""Davidson's Pharmacy"", 'amenity': 'pharmacy', 'dispensing': 'yes', 'addr:street': 'Coupar Angus Road', 'addr:postcode': 'DD2 5QN', 'addr:housenumber': '117'}","(-3.0672696999999918, 56.497021700000765)",pharmacy,,
831,2171601137,"{'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'The Park Practice'}","(-4.2790093999999925, 55.873018100000415)",dentist,,dentist
832,2177049983,"{'addr:housenumber': '42', 'addr:street': 'Earl Grey Street', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Genix Healthcare Dental Centre', 'source': 'survey'}","(-3.2050803000000125, 55.94452250000018)",dentist,,dentist
833,2177262574,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'City Health Clinic', 'source': 'survey'}","(-3.204420500000009, 55.94465790000053)",clinic,,clinic
834,2177262586,"{'addr:housenumber': '210-214', 'addr:street': 'Morrison Street', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Stuart Steven Dentist', 'phone': '+44 131 229 7899', 'source': 'survey'}","(-3.213095900000009, 55.94625920000053)",dentist,,dentist
835,2177644408,{'amenity': 'toilets'},"(-3.21511189999999, 56.39120070000007)",toilets,,
836,2187664309,"{'fee': 'no', 'amenity': 'toilets', 'operator': 'Historic Scotland', 'wheelchair': 'yes'}","(-5.4374337999999796, 56.454280300000406)",toilets,,
837,2188447331,"{'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'healthcare': 'pharmacy', 'name': 'Boots', 'opening_hours': 'Mo-Fr 09:00-18:00; Sa 09:00-17:30', 'source': 'survey'}","(-3.2343995999999997, 55.93748530000027)",pharmacy,,pharmacy
838,2188934155,"{'addr:housenumber': '84', 'addr:postcode': 'DD2 5AA', 'addr:street': 'Main Street', 'amenity': 'pharmacy', 'name': 'Boots Pharmacy'}","(-3.0609048000000123, 56.46118710000035)",pharmacy,,
839,2200000729,{'amenity': 'pharmacy'},"(-3.2141325999999895, 56.391955400000036)",pharmacy,,
840,2204403512,"{'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'St Madoes Surgery'}","(-3.302797200000008, 56.37551760000017)",doctors,,doctor
841,2205597311,{'amenity': 'toilets'},"(-4.827759699999978, 56.63193330000004)",toilets,,
842,2208297987,"{'fee': 'no', 'amenity': 'toilets'}","(-3.605405799999999, 57.33248510000039)",toilets,,
843,2217100443,"{'amenity': 'toilets', 'wheelchair': 'yes'}","(-2.519549699999998, 56.00086810000002)",toilets,,
844,2217388239,"{'name': 'Lloyds pharmacy', 'source': 'survey', 'amenity': 'pharmacy'}","(-2.5145891000000025, 56.000764700000076)",pharmacy,,
845,2223085555,"{'addr:city': 'Glasgow', 'addr:street': 'Bridgeton Cross', 'amenity': 'pharmacy', 'brand': 'Lloyds Pharmacy', 'brand:wikidata': 'Q6662870', 'brand:wikipedia': 'en:LloydsPharmacy', 'dispensing': 'no', 'healthcare': 'pharmacy', 'name': 'Lloyds Pharmacy'}","(-4.227036400000024, 55.84912720000031)",pharmacy,,pharmacy
846,2223156137,"{'addr:city': 'Inverness', 'addr:housenumber': '2', 'addr:postcode': 'IV2 3AU', 'addr:street': 'Southside Road', 'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'dispensing': 'yes', 'fhrs:id': '359952', 'healthcare': 'pharmacy', 'name': 'Boots'}","(-4.217789500000024, 57.47626860000031)",pharmacy,,pharmacy
847,2229454022,"{'name': 'Davidsons Chemists', 'amenity': 'pharmacy'}","(-3.585600799999995, 56.56508880000018)",pharmacy,,
848,2232001368,"{'fee': 'no', 'male': 'yes', 'access': 'public', 'diaper': 'yes', 'amenity': 'toilets', 'wheelchair': 'yes', 'toilets:disposal': 'flush', 'toilets:position': 'seated;urinal'}","(-3.1734364000000035, 55.95263700000016)",toilets,,
849,2239285003,"{'name': 'Alloway Pharmacy', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-4.63269430000001, 55.43316450000007)",pharmacy,,
850,2239368059,{'amenity': 'toilets'},"(-4.627400700000007, 55.43645900000005)",toilets,,
851,2260567791,"{'addr:housenumber': '161', 'addr:street': 'London Road', 'name': 'STR1KE', 'shop': 'nutrition_supplements'}","(-4.2396343999999955, 55.85462030000028)",,nutrition_supplements,
852,2260567877,"{'amenity': 'dentist', 'website': 'http://www.lbdentalglasgow.co.uk', 'addr:city': 'Glasgow', 'addr:street': 'London Road', 'addr:postcode': 'G1 5BS', 'addr:housenumber': '135'}","(-4.240725699999996, 55.85494880000028)",dentist,,
853,2264787763,{'amenity': 'toilets'},"(-7.431150900000005, 55.07672560000062)",toilets,,
854,2265827150,"{'addr:housenumber': '40-44', 'addr:street': 'Lochrin Buildings', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Edinburgh Orthodontics', 'note': 'doube fronted', 'phone': '+44 131 229 4004', 'source': 'survey'}","(-3.2048270000000025, 55.941893000000086)",dentist,,dentist
855,2265827152,"{'addr:city': 'Edinburgh', 'addr:housenumber': '11', 'addr:postcode': 'EH3 9NE', 'addr:street': 'Gilmore Place', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Gilmore Dental Practice', 'opening_hours': 'Mo-Tu 09:00-13:00,14:00-18:00; We 09:00-12:00; Th 09:00-13:00,14:00-17:00; Fr 08:30-12:30,13:30-16:30', 'phone': '+44 131 229 4995', 'source': 'survey', 'website': 'http://www.gilmoredentalpractice.co.uk/'}","(-3.2040849000000025, 55.941738000000086)",dentist,,dentist
856,2266225234,{'amenity': 'toilets'},"(-4.333053200000014, 55.875921700000085)",toilets,,
857,2266700945,{'amenity': 'toilets'},"(-3.507167600000015, 56.49192550000012)",toilets,,
858,2266857674,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'name': ""Clark's Pharmacy"", 'wheelchair': 'yes'}","(-3.1829323000000027, 55.97859980000017)",pharmacy,,
859,2266861164,"{'addr:housenumber': '42', 'addr:street': 'Newkirkgate', 'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'healthcare': 'pharmacy', 'name': 'Boots', 'source': 'survey'}","(-3.1720004000000026, 55.97090530000017)",pharmacy,,pharmacy
860,2267274305,"{'amenity': 'pharmacy', 'brand': 'Rowlands Pharmacy', 'brand:wikidata': 'Q62663235', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Rowlands Pharmacy', 'opening_hours': 'Mo-Th 09:00-18:00;Fr 09:00-17:30;Sa 09:00-13:00'}","(-3.288077400000018, 55.942843200000425)",pharmacy,,pharmacy
861,2271894240,"{'addr:city': 'Glasgow', 'addr:housenumber': '11', 'addr:street': 'Royal Exchange Square', 'name': ""Neal's Yard Remidies"", 'shop': 'herbalist'}","(-4.2527645000000005, 55.85986990000006)",,herbalist,
862,2272020048,"{'addr:city': 'Crossford', 'addr:housenumber': '61', 'addr:postcode': 'KY12 8NN', 'addr:street': 'Main Street', 'amenity': 'pharmacy', 'drive_through': 'no', 'name': 'Crossford Pharmacy', 'opening_hours': 'Mo-Fr 09:00-17:30; Sa 09:00-12:30', 'phone': '+44 1383 724725'}","(-3.4981979, 56.063397300000105)",pharmacy,,
863,2280121671,"{'fee': 'yes', 'amenity': 'toilets', 'wheelchair': 'yes'}","(-3.4968408000000055, 55.89685260000003)",toilets,,
864,2286215164,{'amenity': 'toilets'},"(-4.247645399999997, 57.50327909999999)",toilets,,
865,2286217086,"{'amenity': 'toilets', 'changing_table': 'room', 'female': 'yes', 'male': 'yes', 'wheelchair': 'yes'}","(-4.246875599999997, 57.502205499999995)",toilets,,
866,2288948692,"{'addr:housenumber': '27', 'addr:postcode': 'IV3 5JU', 'addr:street': 'Wells Street', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Evolution Dental', 'website': 'http://www.evolutiondental.co.uk/'}","(-4.23602979999999, 57.48032679999999)",dentist,,dentist
867,2292561868,{'amenity': 'toilets'},"(-3.319041400000005, 55.959639499999994)",toilets,,
868,2294477763,{'amenity': 'toilets'},"(-6.243740299999998, 55.20204709999997)",toilets,,
869,2297697723,"{'fee': 'no', 'amenity': 'toilets', 'operator': 'Forestry Commission Scotland'}","(-4.453431099999988, 57.28020090000024)",toilets,,
870,2298215002,"{'addr:housenumber': '9', 'addr:street': 'Dean Bank Lane', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Stockbridge Dental Practice', 'source': 'survey'}","(-3.208180900000009, 55.95895600000057)",dentist,,dentist
871,2304927061,{'amenity': 'toilets'},"(-2.779776699999985, 57.0764172000002)",toilets,,
872,2304927076,"{'name': 'Davidsons', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-2.778687999999985, 57.0766767000002)",pharmacy,,
873,2305497541,"{'addr:city': 'Edinburgh', 'addr:housenumber': '178', 'addr:street': 'Rose Street', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Edinburgh Dental Specialists', 'source': 'survey', 'toilets:wheelchair': 'yes', 'wheelchair': 'yes'}","(-3.204208199999999, 55.95146770000028)",dentist,,dentist
874,2307808540,{'amenity': 'dentist'},"(-2.3213449999999876, 57.335111000000346)",dentist,,
875,2316137008,"{'fee': 'no', 'amenity': 'toilets'}","(-4.59093060000001, 57.57686670000002)",toilets,,
876,2321280310,{'amenity': 'toilets'},"(-3.171594600000002, 55.94027300000001)",toilets,,
877,2326437084,"{'addr:city': 'Edinburgh', 'addr:housenumber': '57', 'addr:postcode': 'EH2 1LH', 'addr:street': 'Frederick Street', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Frederick Street Dental Care', 'opening_hours': 'Mo-Fr 09:00-17:30', 'phone': '+44 131 564 0222', 'source': 'survey', 'website': 'http://www.dentalscotland.com/dentist-edinburgh/'}","(-3.2007148999999813, 55.954032899999945)",dentist,,dentist
878,2327299072,{'amenity': 'toilets'},"(-4.588624000000016, 56.0125057000003)",toilets,,
879,2335634600,"{'addr:housenumber': '10', 'addr:street': 'Warrender Park Terrace', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Marchmont Medical Practice', 'phone': '+44 131 229 6314', 'source': 'survey', 'website': 'https://www.marchmontmedicalpractice.co.uk/'}","(-3.1963918999999947, 55.93928649999993)",doctors,,doctor
880,2335634614,"{'addr:city': 'Edinburgh', 'addr:housenumber': '18', 'addr:postcode': 'EH1 1EZ', 'addr:street': 'Bristo Place', 'name': 'Napiers', 'opening_hours': 'Mo 10:00-18:00; Tu-Fr 09:30-18:00; Sa 09:30-17:30; Su 12:00-17:00', 'phone': '+44 131 225 5542', 'shop': 'herbalist', 'source': 'survey', 'website': 'https://napiers.net/'}","(-3.1897268999999953, 55.94583449999994)",,herbalist,
881,2339238164,"{'amenity': 'toilets', 'changing_table': 'yes', 'changing_table:location': 'room', 'fee': 'yes', 'female': 'yes', 'level': '0', 'male': 'yes', 'source': 'survey', 'toilets:disposal': 'flush'}","(-3.1885373000000046, 55.952077100000025)",toilets,,
882,2342786404,"{'name': 'Kinmylies Pharmacy', 'amenity': 'pharmacy', 'fhrs:id': '454035', 'addr:city': 'Inverness', 'addr:street': 'Charleston Court', 'addr:postcode': 'IV3 8YB', 'addr:housenumber': '1'}","(-4.256743000000032, 57.47217000000011)",pharmacy,,
883,2343156870,"{'name': 'Panmure Dental Care', 'amenity': 'dentist', 'website': 'http://www.panmuredentalcare.com', 'addr:city': 'Broughty Ferry', 'addr:street': 'Lawers Drive'}","(-2.853413000000034, 56.48341200000015)",dentist,,
884,2344985567,"{'amenity': 'toilets', 'building': 'yes', 'wheelchair': 'yes'}","(-3.423222599999969, 58.245945900000095)",toilets,,
885,2345013392,{'amenity': 'toilets'},"(-3.654336299999969, 58.116995500000044)",toilets,,
886,2351585083,"{'amenity': 'toilets', 'note': 'this might be closed'}","(-2.944093899999982, 57.08433830000062)",toilets,,
887,2351659621,"{'name': 'Colinton Village Pharmacy', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-3.2575985999999792, 55.90735270000075)",pharmacy,,
888,2362561560,"{'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Chalmers Dental Centre', 'operator': 'NHS', 'source': 'survey'}","(-3.1970930999999787, 55.94428410000023)",dentist,,dentist
889,2366138524,"{'addr:housenumber': '126', 'addr:street': 'Lauriston Place', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Lauriston Dental Care', 'source': 'survey'}","(-3.2015127000000017, 55.944579000000445)",dentist,,dentist
890,2366138525,"{'addr:city': 'Edinburgh', 'addr:housenumber': '46-48', 'addr:postcode': 'EH8 9JB', 'addr:street': 'Clerk Street', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Newington Pharmacy', 'opening_hours': 'Mo-Fr 08:30-18:30; Sa 09:00-18:00', 'phone': '+44 131 667 2368', 'source': 'survey', 'wheelchair': 'yes'}","(-3.181910100000002, 55.94214590000045)",pharmacy,,pharmacy
891,2366138550,"{'addr:city': 'Edinburgh', 'addr:housenumber': '79', 'addr:postcode': 'EH8 9BZ', 'addr:street': 'Nicolson Street', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Southside Pharmacy', 'opening_hours': 'Mo-Th 09:00-19:00; Fr 09:00-13:00,14:00-19:00; Sa 09:00-18:00', 'phone': '+44 131 6674032', 'source': 'survey'}","(-3.184560100000001, 55.94522720000045)",pharmacy,,pharmacy
892,2371590820,"{'addr:city': 'Glasgow', 'addr:housenumber': '693', 'addr:postcode': 'G12 8RA', 'addr:street': 'Great Western Road', 'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Boots'}","(-4.28810720000001, 55.87710950000027)",pharmacy,,pharmacy
893,2372319905,"{'male': 'yes', 'female': 'yes', 'amenity': 'toilets', 'wheelchair': 'yes'}","(-4.9340123999999905, 55.99255640000028)",toilets,,
894,2374225795,"{'source': 'local knowledge', 'amenity': 'toilets'}","(-2.0439110000000107, 57.25000440000036)",toilets,,
895,2374329816,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Blood Donor Centre', 'phone': '+44 845 909 0999', 'source': 'survey', 'website': 'https://www.scotblood.co.uk/'}","(-3.1969562000000167, 55.94464440000036)",clinic,,clinic
896,2378192372,{'amenity': 'toilets'},"(-5.432387900000001, 56.44881940000022)",toilets,,
897,2380111261,"{'source': 'survey', 'amenity': 'toilets'}","(-4.577441500000003, 56.00404590000002)",toilets,,
898,2381517775,"{'fee': 'no', 'amenity': 'toilets', 'wheelchair': 'yes', 'drinking_water': 'yes'}","(-4.607913099999988, 56.12773560000007)",toilets,,
899,2381551073,{'amenity': 'toilets'},"(-5.08213169999999, 56.671404000000024)",toilets,,
900,2381909275,"{'addr:city': 'Fort William', 'addr:housenumber': '52-56', 'addr:postcode': 'PH33 6AH', 'addr:street': 'High Street', 'amenity': 'pharmacy', 'name': 'Lloyds Pharmacy', 'opening_hours': 'Mo-Fr 09:00-18:00;Sa 09:00-17:30', 'source': 'local_knowledge'}","(-5.111567599999992, 56.817595600000026)",pharmacy,,
901,2381909281,"{'addr:city': 'Fort William', 'addr:country': 'GB', 'addr:housename': 'Tweedale', 'addr:postcode': 'PH33 6EU', 'addr:street': 'High Street', 'addr:unit': '2', 'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'fhrs:id': '360172', 'healthcare': 'pharmacy', 'name': 'Boots', 'source': 'local_knowledge', 'source:addr': 'FHRS Open Data'}","(-5.109067799999991, 56.819317000000034)",pharmacy,,pharmacy
902,2382495759,"{'addr:housenumber': '27', 'addr:postcode': 'IV19 1AE', 'addr:street': 'High Street', 'amenity': 'pharmacy', 'brand': 'Well Pharmacy', 'healthcare': 'pharmacy', 'name': 'Well Pharmacy'}","(-4.0543831999999975, 57.81161180000001)",pharmacy,,pharmacy
903,2383376571,{'amenity': 'toilets'},"(-2.932911999999978, 56.21271759999998)",toilets,,
904,2385912327,"{'addr:housenumber': '37', 'addr:street': 'Frederick Street', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'EGT', 'source': 'survey', 'wheelchair': 'no'}","(-3.200281400000019, 55.953316700000634)",dentist,,dentist
905,2387857601,"{'name': 'Royston Pharmacy', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(-4.228161099999989, 55.870361300000425)",pharmacy,,
906,2391228939,"{'addr:housenumber': '65', 'addr:street': 'Main Street', 'amenity': 'dentist', 'name': ""Davidson's Mains Dental"", 'opening_hours': 'Mo 08:30-17:30; Tu 08:30-19:30; We-Th 08:30-17:30; Fr 08:30-16:00', 'phone': '+44 131 336 3903', 'source': 'survey', 'website': 'https://www.davidsonsmainsdental.com/'}","(-3.2711347999999747, 55.96562510000042)",dentist,,
907,2391228945,"{'amenity': 'dentist', 'name': 'Battison Dental Care', 'phone': '+44 131 336 3747'}","(-3.2728137999999745, 55.96533380000042)",dentist,,
908,2394523867,"{'access': 'customers', 'amenity': 'toilets'}","(-3.314019700000004, 55.93823779999993)",toilets,,
909,2394523934,"{'access': 'customers', 'amenity': 'toilets', 'operator': 'Morrisons'}","(-3.315929400000003, 55.93936069999993)",toilets,,
910,2396801091,{'amenity': 'toilets'},"(-3.977694999999999, 55.862886600000145)",toilets,,
911,2396866933,"{'addr:city': 'Edinburgh', 'addr:housenumber': '1', 'addr:street': 'Parkside Terrace', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Parkside Dental Practice', 'opening_hours': 'Mo-Th 08:30-17:00;Fr 08:30-16:00', 'phone': '+44 131 603 0157', 'source': 'survey', 'website': 'http://parksidedentalpractice.co.uk/'}","(-3.175975599999998, 55.94036730000017)",dentist,,dentist
912,2399961292,"{'addr:city': 'Edinburgh', 'addr:housenumber': '18-20', 'addr:postcode': 'EH10 5QE', 'addr:street': 'Comiston Road', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Lindsay And Gilmour', 'opening_hours': 'Mo-Fr 09:00-18:00; Sa 09:00-17:30', 'phone': '+44 131 447 2336', 'source': 'survey', 'website': 'https://lindsayandgilmour.co.uk/'}","(-3.2100464000000026, 55.92468180000005)",pharmacy,,pharmacy
913,2399961333,"{'addr:city': 'Edinburgh', 'addr:housenumber': '153', 'addr:postcode': 'EH10 4AX', 'addr:street': 'Morningside Road', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Lorimer Pharmacy', 'opening_hours': 'Mo-Fr 09:00-13:00, 14:00-18:00; Sa 09:00-13:00', 'phone': '+44 131 447 2041', 'source': 'survey'}","(-3.2094162000000024, 55.92951730000006)",pharmacy,,pharmacy
914,2400279447,"{'addr:city': 'Edinburgh', 'addr:housenumber': '29-31', 'addr:street': 'Parsons Green Terrace', 'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'healthcare': 'pharmacy', 'name': 'Boots', 'source': 'survey'}","(-3.152120300000017, 55.95497410000008)",pharmacy,,pharmacy
915,2404862942,"{'name': 'Dunfanaghy Health Centre', 'amenity': 'doctors', 'addr:city': 'Dunfanaghy', 'addr:street': 'Pound Street'}","(-7.971144700000004, 55.18189830000017)",doctors,,
916,2405817729,"{'amenity': 'dentist', 'healthcare': 'dentist'}","(-4.081973300000003, 55.817592599999934)",dentist,,dentist
917,2405856878,{'amenity': 'toilets'},"(-4.226065200000002, 57.4696217000001)",toilets,,
918,2405922336,{'amenity': 'toilets'},"(-1.9351905000000067, 57.34737830000024)",toilets,,
919,2405922624,{'amenity': 'toilets'},"(-1.8450174000000068, 57.41173180000024)",toilets,,
920,2405923229,{'amenity': 'toilets'},"(-1.8475279000000067, 57.41599900000024)",toilets,,
921,2410398656,"{'addr:housenumber': '26', 'addr:postcode': 'G11 7BN', 'addr:street': 'Norby Road', 'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'designation': 'Glasgow Norby Road', 'healthcare': 'pharmacy', 'name': 'Boots'}","(-4.323750399999955, 55.87590670000002)",pharmacy,,pharmacy
922,2412434816,{'amenity': 'toilets'},"(-1.6403519999999927, 59.523047200000086)",toilets,,
923,2412869928,{'amenity': 'toilets'},"(-1.6287118999999999, 59.53399830000014)",toilets,,
924,2412881610,"{'amenity': 'toilets', 'wheelchair': 'yes'}","(-1.6090243999999994, 59.53649370000016)",toilets,,
925,2412926593,"{'access': 'yes', 'amenity': 'toilets', 'ele': '7 ft', 'fee': 'no', 'name': 'Esplanade Public Toilets', 'opening_hours': '07:30-22:00', 'operator': 'shetland Islands Council', 'shower': 'yes', 'wheelchair': 'yes'}","(-1.1429072999999896, 60.153663000000115)",toilets,,
926,2412928579,"{'access': 'yes', 'amenity': 'toilets', 'drinking_water': 'yes', 'fee': 'no', 'indoor': 'yes', 'toilets:disposal': 'flush', 'toilets:position': 'seated;urinal'}","(-1.5634465999999896, 60.229081600000114)",toilets,,
927,2417742922,"{'addr:city': 'Fraserburgh', 'addr:housenumber': '7-11', 'addr:postcode': 'AB43 9AE', 'addr:street': 'Broad Street', 'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Boots', 'opening_hours': 'Mo-Sa 09:00-17:30', 'operator': 'Boots', 'phone': '+44 1346519176', 'website': 'https://www.boots.com/en/Store-Locator/Boots-Fraserburgh-Broad-Street/'}","(-2.004782800000007, 57.69316109999996)",pharmacy,,pharmacy
928,2421506941,"{'addr:housenumber': '36-38', 'addr:street': 'Main Street', 'alt_name': 'Well', 'amenity': 'pharmacy', 'brand': 'Well Pharmacy', 'brand:wikidata': 'Q7726524', 'brand:wikipedia': 'en:Well Pharmacy', 'healthcare': 'pharmacy', 'name': 'Well Pharmacy', 'opening_hours': 'Mo-Fr 09:00-18:00; Sa 09:00-12:30', 'phone': '+44 131 333 3352', 'source': 'survey', 'website': 'https://www.well.co.uk/'}","(-3.4046043000000017, 55.956206600000094)",pharmacy,,pharmacy
929,2421592625,"{'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'healthcare': 'pharmacy', 'name': 'Boots', 'opening_hours': 'Mo-Fr 08:30-19:00; Sa 09:00-18:00; Su 09:30-17:30'}","(-3.1643966000000003, 55.92696680000011)",pharmacy,,pharmacy
930,2421592636,"{'fee': 'no', 'access': 'customers', 'amenity': 'toilets', 'wheelchair': 'yes'}","(-3.1646478000000005, 55.926429200000115)",toilets,,
931,2422028679,{'amenity': 'toilets'},"(-6.215705499999985, 58.36114190000005)",toilets,,
932,2425689741,"{'fee': 'yes', 'amenity': 'toilets', 'wheelchair': 'yes'}","(-3.607480199999977, 55.97662600000022)",toilets,,
933,2426508093,"{'addr:city': 'Edinburgh', 'addr:housenumber': '160', 'addr:postcode': 'EH9 1PR', 'addr:street': 'Causewayside', 'amenity': 'pharmacy', 'disused:shop': 'bathroom_furnishing', 'healthcare': 'pharmacy', 'name': 'Omnicare', 'old_name': 'Boscolo', 'opening_hours': 'Mo-Fr 09:00-17:30; Sa 09:00-12:30', 'phone': '+44 131 667 2151', 'source': 'survey', 'website': 'https://omnicarepharmacy.co.uk/'}","(-3.180298599999983, 55.93618330000027)",pharmacy,,pharmacy
934,2426508108,"{'addr:housenumber': '125', 'addr:street': 'Mayfield Road', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Southside Dental Care', 'phone': '+44 131 667 5656', 'source': 'survey', 'website': 'https://www.southsidedental.co.uk/'}","(-3.173534999999983, 55.92694460000028)",dentist,,dentist
935,2426508110,"{'addr:city': 'Edinburgh', 'addr:housenumber': '101-103', 'addr:street': 'Whitehouse Loan', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Links Dental Practice', 'source': 'survey'}","(-3.201227699999983, 55.935666200000284)",dentist,,dentist
936,2426508117,"{'addr:city': 'Edinburgh', 'addr:housenumber': '28-30', 'addr:postcode': 'EH9 1QS', 'addr:street': 'Newington Road', 'amenity': 'pharmacy', 'brand': 'Boots', 'brand:wikidata': 'Q6123139', 'brand:wikipedia': 'en:Boots UK', 'contact:phone': '+44 131 6673008', 'healthcare': 'pharmacy', 'name': 'Boots', 'opening_hours': 'Mo-Fr 08:45-17:45; Sa 09:00-17:00', 'source': 'survey', 'wheelchair': 'no'}","(-3.179090499999983, 55.93825780000028)",pharmacy,,pharmacy
937,2426508120,"{'addr:housenumber': '39', 'addr:street': 'Mayfield Gardens', 'amenity': 'dentist', 'email': 'info@barbourdentalcare.co.uk', 'healthcare': 'dentist', 'name': 'Barbour Dental Practice', 'phone': '+44 131 668 1521', 'source': 'survey', 'website': 'https://barbourdentalcare.co.uk/'}","(-3.171647399999983, 55.931633900000286)",dentist,,dentist
938,2430434935,"{'access': 'seasonal', 'amenity': 'toilets'}","(-3.809272899999989, 55.27431520000042)",toilets,,
939,2430963697,"{'name': 'Lloyds Pharmacy', 'amenity': 'pharmacy'}","(-3.053254099999989, 55.84705510000062)",pharmacy,,
940,2430963710,"{'name': 'Lloyds Pharmacy', 'amenity': 'pharmacy'}","(-3.066442599999989, 55.86516080000062)",pharmacy,,
941,2432233839,"{'fee': 'no', 'male': 'yes', 'access': 'permissive', 'female': 'yes', 'amenity': 'toilets', 'opening_hours': '24/7', 'drinking_water': 'yes', 'toilets:disposal': 'flush'}","(-4.709490199999982, 56.20259480000013)",toilets,,
942,2443567391,"{'fee': 'no', 'amenity': 'toilets', 'description': 'Public toilet Lerwick', 'drinking_water': 'yes'}","(-1.1387694000000028, 60.147582800000436)",toilets,,
943,2452624940,"{'fee': 'no', 'amenity': 'toilets'}","(-3.062622700000021, 55.006005200000274)",toilets,,
944,2459301913,"{'amenity': 'doctors', 'name': 'Whitehead Health Centre'}","(-5.715644900000012, 54.761093100000245)",doctors,,
945,2459651995,"{'addr:city': 'Edinburgh', 'addr:housenumber': '1', 'addr:postcode': 'EH16 6AQ', 'addr:street': 'Liberton Brae', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': ""James L R O'Donnell Dental Practice"", 'phone': '+441316644768', 'source': 'survey', 'website': 'https://www.jlrodonnell.com/'}","(-3.1670289000000222, 55.919350500000476)",dentist,,dentist
946,2461513281,"{'shower': 'yes', 'amenity': 'toilets', 'wheelchair': 'yes'}","(-4.697593699999998, 55.832364)",toilets,,
947,2463070127,{'amenity': 'toilets'},"(-5.1764164000000195, 56.17949090000001)",toilets,,
948,2466788799,"{'fee': 'yes', 'amenity': 'toilets', 'wheelchair': 'yes'}","(-3.546912100000012, 55.90274100000015)",toilets,,
949,2467516024,"{'amenity': 'toilets', 'fee': 'yes'}","(-5.10612150000002, 56.82055600000009)",toilets,,
