,id,tags,lonlat,amenity_name,shop,healthcare
310,1936884592,{'amenity': 'toilets'},"(103.85265020000001, 1.2946854000000003)",toilets,,
311,1942556856,"{'name': 'Guardian', 'amenity': 'pharmacy'}","(101.63520790000042, 3.117167599999993)",pharmacy,,
312,1944523287,"{'amenity': 'pharmacy', 'brand': 'Watsons', 'brand:wikidata': 'Q7974785', 'brand:wikipedia': 'en:Watsons', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Watsons'}","(101.60581460000037, 3.1868478999999823)",pharmacy,,pharmacy
313,1948670444,{'amenity': 'toilets'},"(103.80556780000043, 1.2640406999999767)",toilets,,
314,1948670456,{'amenity': 'toilets'},"(103.80352130000044, 1.2648128999999768)",toilets,,
315,1948721877,{'amenity': 'toilets'},"(103.79419800000042, 1.4053090999999767)",toilets,,
316,1948721893,{'amenity': 'toilets'},"(103.79440180000041, 1.4059284999999766)",toilets,,
317,1948917750,{'amenity': 'toilets'},"(103.79082070000035, 1.4051127999999773)",toilets,,
318,1950853897,{'amenity': 'toilets'},"(103.63011220000034, 1.426520699999978)",toilets,,
319,1982428426,{'amenity': 'toilets'},"(101.49093439999992, 3.0783452999999983)",toilets,,
320,1983986095,"{'name': 'Poliklinik Ludher', 'amenity': 'doctors'}","(101.67539719999945, 3.1224616999999912)",doctors,,
321,1985259730,{'amenity': 'toilets'},"(103.86803059999934, 1.2937544999999888)",toilets,,
322,1995330842,"{'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Hospital Lahad Datu;Lahad Datu Hospital'}","(118.31410210000006, 5.0270939999999875)",hospital,,hospital
323,1996544646,"{'name': 'Constant Pharmacy', 'source': 'Bing', 'amenity': 'pharmacy'}","(101.7490360000001, 3.057534799999989)",pharmacy,,
324,2000845936,{'amenity': 'toilets'},"(101.72112489999981, 3.098751700000032)",toilets,,
325,2003569672,{'amenity': 'toilets'},"(103.66663509999995, 1.6365877000000215)",toilets,,
326,2003570000,{'amenity': 'toilets'},"(103.66708039999995, 1.6354991000000214)",toilets,,
327,2004216218,"{'amenity': 'toilets', 'source': 'Local Knowledge'}","(100.3234275999999, 5.394655100000026)",toilets,,
328,2006122294,"{'fee': 'no', 'amenity': 'toilets'}","(103.73048859999979, 1.3368471000000073)",toilets,,
329,2021238918,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}","(102.24241239999928, 2.2102480999999847)",pharmacy,,pharmacy
330,2031222865,{'amenity': 'toilets'},"(103.62834280000031, 1.4258031000000067)",toilets,,
331,2031223035,{'amenity': 'toilets'},"(103.62738400000025, 1.4267897000000063)",toilets,,
332,2031223130,{'amenity': 'toilets'},"(103.63129950000022, 1.4272532000000058)",toilets,,
333,2031223749,{'amenity': 'toilets'},"(103.62954220000017, 1.4283160000000057)",toilets,,
334,2039448359,"{'amenity': 'toilets', 'source': 'Personal Field Collection'}","(100.3375011000001, 5.421346100000002)",toilets,,
335,2074022905,{'amenity': 'toilets'},"(101.79602729999978, 2.522120699999981)",toilets,,
336,2074054911,{'amenity': 'toilets'},"(101.85492329999981, 2.412420399999981)",toilets,,
337,2081948505,{'amenity': 'toilets'},"(114.81343630000022, 4.740968699999979)",toilets,,
338,2082872755,"{'amenity': 'dentist', 'opening_hours': 'week 2-52/2 We 09:30-12:00'}","(101.55190380000019, 3.2593662999999777)",dentist,,
339,2084242035,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Jabatan Patologi'}","(101.58231320000033, 3.219222399999975)",clinic,,clinic
340,2099146521,"{'access': 'yes', 'amenity': 'toilets', 'fee': '0.20RM', 'toilets:disposal': 'flush', 'unisex': 'yes'}","(101.68579079999974, 3.1405672999999976)",toilets,,
341,2118839517,"{'amenity': 'hospital', 'designation': 'HOSPITAL WANITA DAN KANAK-KANAK SABAH', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Likas Specialist Hospital'}","(116.11955500000015, 6.013753500000004)",hospital,,hospital
342,2122520417,"{'access': 'yes', 'amenity': 'toilets', 'fee': 'yes'}","(99.67178759999956, 6.3714423000000115)",toilets,,
343,2126247786,{'amenity': 'toilets'},"(99.85190550000016, 6.3076519999999885)",toilets,,
344,2158621831,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}","(100.29967409999988, 5.352658900000014)",pharmacy,,pharmacy
345,2159291034,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Medipro'}","(101.54128569999992, 3.2363909000000106)",pharmacy,,pharmacy
346,2163975032,"{'source': 'Local', 'amenity': 'toilets'}","(103.64807980000015, 1.5567046000000218)",toilets,,
347,2187969519,"{'amenity': 'toilets', 'fee': 'yes', 'shower': 'yes'}","(101.18764290000026, 4.416784899999982)",toilets,,
348,2194455262,"{'name': 'Klinik Desa Kuala Kemaman', 'amenity': 'doctors'}","(103.4406491999994, 4.229849799999971)",doctors,,
349,2195141819,"{'addr:housenumber': '1-33', 'addr:street': 'Lorong Sungai Kelian 3', 'amenity': 'doctors', 'description': 'workplace', 'healthcare': 'doctor', 'name': ""L's workplace""}","(100.28624799999938, 5.461447999999969)",doctors,,doctor
350,2195180214,"{'addr:city': 'Kuala Lumpur', 'addr:place': 'Sri Sentosa', 'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Klinik HP Kwok'}","(101.65359719999938, 3.0739943999999686)",clinic,,clinic
351,2195180215,"{'addr:city': 'Kuala Lumpur', 'addr:place': 'Times 89 Business Plaza', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Klinik Mediviron'}","(101.65298849999938, 3.0726795999999688)",doctors,,doctor
352,2195180216,"{'addr:city': 'Kuala Lumpur', 'addr:place': 'Sri Sentosa', 'amenity': 'doctors', 'name': 'Klinik Sri Sentosa'}","(101.65356199999938, 3.073896499999969)",doctors,,
353,2282381005,"{'amenity': 'toilets', 'fee': 'no'}","(103.7631337999998, 1.349453599999997)",toilets,,
354,2313120825,{'amenity': 'toilets'},"(114.83131110000033, 4.064275600000005)",toilets,,
355,2313124587,{'amenity': 'toilets'},"(114.82168330000033, 4.023488300000005)",toilets,,
356,2321560600,{'amenity': 'toilets'},"(110.3153118000003, 1.401416400000002)",toilets,,
357,2340546230,{'amenity': 'toilets'},"(101.5775132, 3.223328900000001)",toilets,,
358,2341517375,"{'name': 'Petagas Pharmacy', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(116.05051109999998, 5.914222999999999)",pharmacy,,
359,2355669979,"{'name': 'Jabatan Farmasi', 'amenity': 'pharmacy'}","(101.70042850000002, 3.170605199999996)",pharmacy,,
360,2355670006,"{'name': 'Jabatan Pergigian', 'amenity': 'dentist'}","(101.69977670000003, 3.170966699999997)",dentist,,
361,2368071650,{'amenity': 'toilets'},"(103.86771660000007, 2.095870699999982)",toilets,,
362,2368082208,{'amenity': 'toilets'},"(104.15497580000012, 2.8765048999999823)",toilets,,
363,2375821468,"{'addr:city': 'Jinjang Utara Tambahan', 'addr:housenumber': '2', 'addr:postcode': '52000', 'addr:street': 'Jalan Jinjang Setia 3', 'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Klinik Kesihatan Jinjang', 'phone': '+603 40427557'}","(101.65451820000018, 3.2198238999999993)",clinic,,clinic
364,2379768090,{'amenity': 'toilets'},"(103.93228620000036, 1.3419112999999936)",toilets,,
365,2383936396,"{'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Healthway Kembangan Clinic'}","(103.91090130000019, 1.3235645999999939)",doctors,,doctor
366,2393724390,{'amenity': 'toilets'},"(101.68345329999997, 2.764096499999992)",toilets,,
367,2403002598,"{'fee': 'yes', 'amenity': 'toilets'}","(110.3147999000003, 1.7499651000000371)",toilets,,
368,2403002621,{'amenity': 'pharmacy'},"(110.3145300000003, 1.7505303000000372)",pharmacy,,
369,2403002634,{'amenity': 'toilets'},"(110.31817540000029, 1.7545144000000374)",toilets,,
370,2404296617,{'amenity': 'toilets'},"(110.34663850000031, 1.55922460000004)",toilets,,
371,2405141361,{'amenity': 'toilets'},"(110.35832170000022, 1.553404300000039)",toilets,,
372,2407510737,"{'ref': '16', 'amenity': 'toilets'}","(110.36262089999975, 1.5491444000000019)",toilets,,
373,2407510836,"{'ref': '16', 'amenity': 'toilets'}","(110.3607169999997, 1.549792300000002)",toilets,,
374,2407510944,"{'ref': '16', 'amenity': 'toilets'}","(110.36208189999978, 1.551326200000003)",toilets,,
375,2408908872,{'amenity': 'toilets'},"(100.30918669999973, 5.439831100000001)",toilets,,
376,2420354420,{'amenity': 'toilets'},"(110.34243650000003, 1.5600669000000145)",toilets,,
377,2420492397,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Klinik Kesihatan Labis'}","(103.01874380000005, 2.385158900000013)",hospital,,hospital
378,2427779632,"{'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Hospital Sri Aman'}","(111.46244820000014, 1.234431400000004)",hospital,,hospital
379,2435698003,{'amenity': 'toilets'},"(110.33557750000048, 1.5525556000000036)",toilets,,
380,2436641184,"{'name': 'Hospital Sibu', 'amenity': 'hospital', 'emergency': 'yes'}","(111.89157270000072, 2.2970726000000075)",hospital,,
381,2437426070,"{'name': 'My Pharmacy', 'phone': '+607-556 2110', 'source': 'http://mypharmacy.com.my/locate.php', 'amenity': 'pharmacy', 'website': 'http://mypharmacy.com.my/', 'operator': 'My Pharmacy', 'addr:city': 'Johor Bahru', 'addr:street': 'Jalan Impian Emas 3, Taman Impian Emas,', 'addr:postcode': '81300', 'opening_hours': 'Mo-Su 09:30-21:00', 'addr:housenumber': '25'}","(103.68317480000074, 1.5412044000000102)",pharmacy,,
382,2438569665,{'amenity': 'toilets'},"(110.32174050000063, 1.5553936000000061)",toilets,,
383,2438923775,"{'amenity': 'clinic', 'cuisine': 'chicken', 'name': 'Pergigian Anmas - Dental clinic'}","(110.3344665000005, 1.5534228000000074)",clinic,,
384,2445304105,"{'name': 'Hospital Daro', 'amenity': 'hospital', 'emergency': 'yes'}","(111.41327039999999, 2.522534699999995)",hospital,,
385,2445324703,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'Hospital Sarikei'}","(111.49291959999996, 2.133204699999995)",hospital,,
386,2445324704,"{'name': 'Hospital Betong', 'amenity': 'hospital', 'emergency': 'yes'}","(111.57374159999996, 1.374417399999995)",hospital,,
387,2445324705,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'Hospital Simunjan', 'operator': 'Government', 'operator:type': 'public'}","(110.78588039999997, 1.369543599999995)",hospital,,
388,2449072156,"{'name': 'Watsons', 'amenity': 'pharmacy'}","(110.33213559999969, 1.5535837999999953)",pharmacy,,
389,2449072157,"{'name': 'Guardian', 'amenity': 'pharmacy', 'dispensing': 'yes'}","(110.33146779999969, 1.5536293999999953)",pharmacy,,
390,2449621463,"{'foot': 'yes', 'name': ""Teachers' Toilet"", 'horse': 'no', 'access': 'permissive', 'amenity': 'toilets', 'bicycle': 'no', 'motor_vehicle': 'no', 'toilets:disposal': 'flush'}","(116.05220669999964, 5.953118699999997)",toilets,,
391,2449622189,"{'foot': 'yes', 'name': ""Students' Toilet"", 'horse': 'no', 'access': 'permissive', 'amenity': 'toilets', 'bicycle': 'no', 'operator': 'SM La Salle', 'motor_vehicle': 'no', 'toilets:disposal': 'flush'}","(116.05252429999965, 5.952810899999998)",toilets,,
392,2449647987,"{'name': 'Male Student Toilet', 'amenity': 'toilets'}","(116.05048699999962, 5.953807499999997)",toilets,,
393,2449647988,"{'name': 'Female Student Toilet', 'amenity': 'toilets'}","(116.05056739999962, 5.953774099999997)",toilets,,
394,2449647989,"{'name': ""Teachers' Toilet"", 'amenity': 'toilets'}","(116.05049959999963, 5.953783599999997)",toilets,,
395,2450272634,{'amenity': 'toilets'},"(116.07841619999962, 5.955125300000012)",toilets,,
396,2451227752,"{'name': ""Student's Toilet"", 'amenity': 'toilets'}","(116.05109719999962, 5.954556700000019)",toilets,,
397,2451228920,"{'ele': 'Ground Floor', 'name': ""Teacher's Toilet"", 'amenity': 'toilets'}","(116.05148299999964, 5.9546259000000195)",toilets,,
398,2451259346,{'amenity': 'toilets'},"(116.11803379999965, 5.999047900000021)",toilets,,
399,2451900800,"{'foot': 'yes', 'horse': 'no', 'amenity': 'toilets', 'bicycle': 'no', 'motor_vehicle': 'no'}","(116.07309839999971, 5.963917800000005)",toilets,,
400,2451901023,"{'name': 'Female Toilets', 'amenity': 'toilets'}","(116.0723480999997, 5.965010300000006)",toilets,,
401,2451901830,"{'name': 'Male Toilets', 'amenity': 'toilets'}","(116.0720690999997, 5.964804900000006)",toilets,,
402,2452865273,"{'name': ""Office's Toilet"", 'amenity': 'toilets'}","(116.05037839999994, 5.953639799999999)",toilets,,
403,2454750206,{'amenity': 'toilets'},"(110.3460467000001, 1.5532836000000054)",toilets,,
404,2455239828,{'amenity': 'toilets'},"(101.6923647000001, 3.1411455000000017)",toilets,,
405,2455239881,{'amenity': 'toilets'},"(101.7071152000001, 3.1533177000000014)",toilets,,
406,2455239931,{'amenity': 'toilets'},"(101.69316860000009, 3.1393805000000015)",toilets,,
407,2463529040,"{'name': 'Hospital Mukah', 'amenity': 'hospital', 'emergency': 'yes'}","(112.07732639999989, 2.902243300000014)",hospital,,
408,2464942604,"{'name': 'Hospital Sentosa', 'amenity': 'hospital', 'emergency': 'no'}","(110.32925970000026, 1.464056199999983)",hospital,,
409,2464945722,"{'name': 'Hospital Bau', 'amenity': 'hospital', 'emergency': 'yes'}","(110.14269060000036, 1.4294669999999838)",hospital,,
410,2466647946,{'amenity': 'toilets'},"(115.92910940000007, 5.733347300000015)",toilets,,
411,2467227887,"{'name': 'Klinik Kissey', 'amenity': 'hospital'}","(116.0771362, 5.9281584000000205)",hospital,,
412,2467227890,"{'name': 'Klinik & Surgeri Dr. Goh', 'amenity': 'hospital'}","(116.0767683, 5.927901700000021)",hospital,,
413,2467227891,"{'name': 'Klinik & Surgeri Noosob', 'amenity': 'hospital'}","(116.0767927, 5.9280634000000205)",hospital,,
414,2467261943,{'amenity': 'toilets'},"(101.66197639999972, 3.096402400000019)",toilets,,
415,2474787444,"{'access': 'public', 'amenity': 'toilets', 'toilets:disposal': 'flush'}","(116.05175500000026, 5.956008199999997)",toilets,,
416,2475220991,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}","(116.07133850000027, 5.977779900000006)",pharmacy,,pharmacy
417,2476381061,{'amenity': 'toilets'},"(116.06773720000001, 5.960282899999995)",toilets,,
418,2476381072,{'amenity': 'toilets'},"(116.06714640000001, 5.960465199999994)",toilets,,
419,2476382586,"{'name': 'Male Student Toilet', 'amenity': 'toilets'}","(116.05047900000001, 5.953828999999996)",toilets,,
420,2476382603,{'amenity': 'toilets'},"(116.05793930000002, 5.953949899999996)",toilets,,
421,2476382604,{'amenity': 'pharmacy'},"(116.05753280000002, 5.953552199999996)",pharmacy,,
422,2476436164,"{'name': 'Jabatan Kecemasan QEH', 'amenity': 'hospital', 'emergency': 'yes'}","(116.0721217, 5.956918799999994)",hospital,,
423,2478641047,{'amenity': 'toilets'},"(101.50810460000035, 3.191358699999983)",toilets,,
424,2478646531,{'amenity': 'toilets'},"(101.51956570000031, 3.172188999999984)",toilets,,
425,2483137697,"{'name': 'Friendly Specialists Clinic Dr Fong Dr Hsu', 'amenity': 'clinic'}","(116.07670650000024, 5.9265353000000065)",clinic,,
426,2484545765,"{'source': 'Bing', 'amenity': 'toilets'}","(116.07234550000017, 5.970114200000005)",toilets,,
427,2491833332,"{'name': 'My Family Clinic', 'amenity': 'hospital'}","(103.76859970000034, 1.3098535999999892)",hospital,,
428,2491835975,"{'name': 'ProHealth Medical Group', 'amenity': 'hospital'}","(103.76868590000034, 1.309997099999989)",hospital,,
429,2491836241,"{'name': 'Casa Dental', 'amenity': 'hospital'}","(103.76871900000033, 1.310069999999989)",hospital,,
430,2509028121,"{'name': 'Klinik Bumiputera', 'amenity': 'hospital'}","(116.04676559999966, 5.892367699999939)",hospital,,
431,2510091196,{'amenity': 'toilets'},"(104.19351290000013, 2.722341700000001)",toilets,,
432,2510091205,{'amenity': 'toilets'},"(104.19288750000014, 2.7236313000000014)",toilets,,
433,2513653432,"{'name': 'Klinik Desa Salor', 'amenity': 'hospital', 'addr:city': 'Kota Bharu, Kelantan', 'addr:street': 'Jalan Pasir Mas - Salor', 'addr:postcode': '15100', 'addr:housename': 'Kg Salor'}","(102.19486270000024, 6.039055800000018)",hospital,,
434,2514648719,"{'name': 'Klinik Sakit Puan Salor', 'amenity': 'hospital', 'addr:city': 'Kota Bharu', 'addr:street': 'Jalan Pasir Mas - Salor', 'addr:postcode': '15100', 'addr:housename': 'Kedai Salor'}","(102.19700500000025, 6.0403312000000176)",hospital,,
435,2514648857,{'amenity': 'pharmacy'},"(102.63804710000024, 2.0982551000000176)",pharmacy,,
436,2514655485,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Klinik Kesihatan Wakaf Che Yeh'}","(102.23641360000023, 6.08422840000002)",hospital,,hospital
437,2518511781,"{'access': 'customers', 'amenity': 'toilets', 'fee': 'no', 'female': 'yes', 'male': 'yes'}","(101.687954, 3.145415799999997)",toilets,,
438,2522267840,"{'addr:city': 'Alor Setar', 'addr:postcode': '05100', 'addr:street': 'Jalan Tunku Abdul Halim off Jalan Telok Wanjah', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Klinik Pergigian Pakar Ortodontik', 'phone': '04-731 7233', 'source': 'Local knowledge, near accurate position from personal GPS tracks'}","(100.37015909999977, 6.1292079000000035)",dentist,,dentist
439,2522268033,"{'access': 'permissive', 'amenity': 'toilets', 'fee': 'yes', 'source': 'personal survey', 'toilets:disposal': 'flush'}","(100.37053629999976, 6.135179100000001)",toilets,,
440,2530283999,"{'name': 'Hospital Lundu', 'amenity': 'hospital', 'emergency': 'yes'}","(109.8526600000006, 1.674312900000013)",hospital,,
441,2542656672,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Dhillon Medical Centre'}","(101.5752312999998, 3.3201567000000036)",clinic,,clinic
442,2542783947,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Patel & Kim'}","(101.57487989999979, 3.3210939000000015)",clinic,,clinic
443,2542783953,"{'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'JP Dental Clinic'}","(101.57510519999978, 3.3205208000000015)",dentist,,dentist
444,2542869552,{'amenity': 'toilets'},"(101.64585919999976, 3.0873381000000006)",toilets,,
445,2542880986,"{'addr:city': 'Petaling Jaya', 'addr:place': 'PJ Old Town', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Klinik Oasis'}","(101.64917959999977, 3.0864511000000006)",doctors,,doctor
446,2542880989,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Cosway Pharmacy'}","(101.64677649999976, 3.0860391000000007)",pharmacy,,pharmacy
447,2546645592,"{'access': 'yes', 'amenity': 'toilets', 'source': 'Personal survey, near accurate position from personal GPS tracks', 'toilets:disposal': 'flush'}","(100.37426360000016, 6.081843899999989)",toilets,,
448,2554368026,"{'addr:city': 'Temerloh', 'addr:postcode': '28000', 'addr:street': 'Jalan Sri Semantan 1', 'amenity': 'clinic', 'emergency': 'no', 'healthcare': 'clinic', 'name': 'Poliklinik Abdul Rahman'}","(102.38197350000054, 3.4698367999999746)",clinic,,clinic
449,2554397596,"{'name': 'Poliklinik An Nisa', 'amenity': 'hospital', 'addr:city': 'Shah Alam', 'emergency': 'yes', 'addr:street': 'Jalan Pulau Lumut U10/Q', 'addr:postcode': '40170'}","(101.48043340000052, 3.1446049999999746)",hospital,,
450,2554397606,"{'name': 'Klinik Nurzawati', 'amenity': 'clinic', 'addr:city': 'Shah Alam', 'emergency': 'no', 'addr:street': 'Jalan Pulau Lumut U10/P', 'addr:postcode': '40170'}","(101.48196760000052, 3.1442755999999745)",clinic,,
451,2555708429,"{'addr:city': 'Temerloh', 'addr:postcode': '28000', 'addr:street': 'Jalan Tengku Bakar', 'amenity': 'pharmacy', 'name': 'Guardian Temerloh'}","(102.41969280000049, 3.4508747999999745)",pharmacy,,
452,2563991988,{'amenity': 'pharmacy'},"(103.65574750000029, 1.4806520999999868)",pharmacy,,
453,2564039456,{'amenity': 'toilets'},"(101.68118190000031, 2.7684322999999846)",toilets,,
454,2573560199,"{'name': 'Klinik Desa Pos Buntu', 'amenity': 'hospital', 'addr:city': 'Raub', 'emergency': 'no', 'addr:street': 'Jalan Ulu Sungai', 'addr:postcode': '27610'}","(101.64439199999985, 3.9877605999999908)",hospital,,
455,2573560448,"{'name': 'Klinik Desa Ulu Sungai', 'amenity': 'hospital', 'addr:city': 'Raub', 'emergency': 'no', 'addr:postcode': '27610'}","(101.7381982999999, 3.9891729999999916)",hospital,,
456,2573560504,"{'name': 'Klinik Desa Batu Malim', 'amenity': 'hospital', 'addr:city': 'Raub', 'emergency': 'no', 'addr:street': 'Batu Malim', 'addr:postcode': '27600'}","(101.78381919999993, 3.9768524999999917)",hospital,,
457,2575712441,"{'addr:city': 'Temerloh', 'addr:postcode': '28000', 'addr:street': 'Jalan Lubuk Kawah', 'amenity': 'clinic', 'emergency': 'no', 'healthcare': 'clinic', 'name': 'Klinik Desa Lubuk Kawah'}","(102.39982609999979, 3.4898659999999997)",clinic,,clinic
458,2580427032,"{'name': 'Terendak Hospital', 'amenity': 'hospital'}","(102.09157770000003, 2.2892115999999993)",hospital,,
459,2586824784,"{'access': 'permissive', 'amenity': 'toilets', 'fee': 'no', 'source': 'Personal survey, near accurate position from personal GPS tracks'}","(100.45553599999985, 5.8600616000000025)",toilets,,
460,2588031704,"{'name': 'Klinik Desa Simpang Tiga', 'source': 'personal survey', 'amenity': 'clinic'}","(100.42613070000003, 5.9167583)",clinic,,
461,2589199566,"{'amenity': 'clinic', 'name': 'Klinik Kesihatan Guar Chempedak'}","(100.45974290000004, 5.853946999999994)",clinic,,
462,2589199583,"{'amenity': 'clinic', 'name': 'Poliklinik Dr. Azhar dan Rakan-Rakan', 'source': 'Personal survey, near accurate position from personal GPS tracks'}","(100.45943050000004, 5.852780699999994)",clinic,,
463,2607504080,"{'source': 'Personal Field Collection', 'amenity': 'toilets', 'wheelchair': 'yes'}","(100.34049290000054, 5.422745900000001)",toilets,,
464,2609104161,"{'access': 'yes', 'amenity': 'toilets', 'fee': 'no'}","(99.67275259999953, 6.381354399999997)",toilets,,
465,2609104163,{'amenity': 'toilets'},"(99.67424169999953, 6.382848299999997)",toilets,,
466,2609298417,"{'name': 'Klinik Kesihatan Ulu Gali', 'amenity': 'hospital', 'addr:city': 'Raub', 'addr:street': 'Jalan Ulu Gali', 'addr:postcode': '27600'}","(101.91390889999946, 3.823849799999999)",hospital,,
467,2621128050,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Klinik Rakyat'}","(101.61119990000023, 3.0973196999999852)",clinic,,clinic
468,2621128053,"{'amenity': 'doctors', 'healthcare': 'doctor'}","(101.61153360000023, 3.0945431999999853)",doctors,,doctor
469,2621128056,"{'amenity': 'clinic', 'healthcare': 'clinic'}","(101.61289910000023, 3.0968905999999854)",clinic,,clinic
470,2621128065,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}","(101.61116440000023, 3.095700599999986)",pharmacy,,pharmacy
471,2628133568,{'amenity': 'toilets'},"(103.72925829999998, 1.3375715999999997)",toilets,,
472,2630634068,{'amenity': 'toilets'},"(101.65572110000005, 3.093628399999994)",toilets,,
473,2651277857,"{'male': 'yes', 'access': 'yes', 'female': 'yes', 'source': 'Bing', 'amenity': 'toilets', 'highway': 'rest_area'}","(101.72263449999991, 3.0085914999999916)",toilets,,
474,2653595214,"{'addr:city': 'Puncak Alam', 'addr:postcode': '42300', 'addr:street': 'Lorong Cakera Purnama 12/2', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Klinik 1 Malaysia'}","(101.42670580000004, 3.240074699999997)",doctors,,doctor
475,2659656525,"{'addr:city': 'Mentakab', 'addr:postcode': '28400', 'amenity': 'hospital', 'emergency': 'no', 'healthcare': 'hospital', 'name': 'Klinik Kesihatan Mentakab'}","(102.34223850000014, 3.4811874)",hospital,,hospital
476,2674037882,"{'name': 'Klinik Kesihatan Simpang Kuala', 'source': 'GPS & photo', 'amenity': 'clinic'}","(100.36120359999984, 6.096555100000005)",clinic,,
477,2674652239,"{'name': 'Klinik Desa Simpang Empat Sedaka', 'source': 'GPS & photo', 'amenity': 'clinic'}","(100.38212359999979, 5.872215500000002)",clinic,,
478,2689275605,{'amenity': 'toilets'},"(103.76692250000036, 1.3030708999999916)",toilets,,
479,2697135498,"{'name': 'Limbang Medical Clinic (Dr. Lau & Dr. Ong)', 'amenity': 'clinic'}","(115.00885660000009, 4.753356699999992)",clinic,,
480,2697135503,"{'amenity': 'clinic', 'name': 'Care Medical Clinic'}","(115.01074810000009, 4.754270999999992)",clinic,,
481,2699695112,"{'amenity': 'pharmacy', 'brand': 'Guardian', 'brand:wikidata': 'Q63371124', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Guardian'}","(100.4286739000001, 5.337839299999991)",pharmacy,,pharmacy
482,2700776937,"{'name': 'Klinik Kesihatan Meru', 'amenity': 'clinic', 'emergency': 'no'}","(101.44091220000017, 3.136430199999982)",clinic,,
483,2707369853,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Pusat Kesihatan Kampong Melayu Subang'}","(101.53307449999966, 3.1516562999999853)",hospital,,hospital
484,2708957246,"{'name': 'Klinik Alam Medic Subang Perdana', 'amenity': 'clinic', 'addr:city': 'Shah Alam', 'addr:street': 'Jalan Dinar U3/G', 'addr:postcode': '40150', 'opening_hours': '24/7'}","(101.54311010000006, 3.1503963)",clinic,,
485,2725100879,"{'amenity': 'dentist', 'healthcare': 'dentist', 'name': 'Pusat Pergigian Angkatan Tentera', 'source': 'Photomapping and GPS'}","(100.4120454000002, 6.19692610000001)",dentist,,dentist
486,2725100882,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Rumah Sakit Angkatan Tentera Kolej Tentera Udara', 'source': 'Photomapping and GPS'}","(100.41242080000019, 6.19792500000001)",clinic,,clinic
487,2744201896,"{'name': '1 Malaysia Clinic', 'amenity': 'hospital'}","(111.86357940000045, 2.2670490999999977)",hospital,,
488,2758361011,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Klinik 1Malaysia'}","(103.7908107999998, 1.4957409999999858)",clinic,,clinic
489,2783042283,{'amenity': 'toilets'},"(101.41190469999951, 2.7886529999999854)",toilets,,
490,2789871132,"{'name': 'Pusat Rawatan Warga (UMS)', 'amenity': 'hospital'}","(116.12605379999987, 6.041140900000011)",hospital,,
491,2791931011,"{'name': 'Farmasi GG', 'amenity': 'pharmacy', 'addr:city': 'Shah Alam', 'addr:street': 'Jalan Ungu B U9/B', 'addr:postcode': '40150'}","(101.51923779999994, 3.1286705000000135)",pharmacy,,
492,2799396046,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Bukit Tambun clinic'}","(100.44881590000033, 5.274179799999962)",clinic,,clinic
493,2812666615,"{'access': 'public', 'amenity': 'toilets', 'fee': 'no', 'wheelchair': 'no'}","(100.26889539999989, 5.424419500000005)",toilets,,
494,2823882555,"{'name': 'Hospital Sultan Haji Ahmad Shah', 'amenity': 'hospital', 'alt_name': 'Hospital Temerloh', 'operator': 'Kementerian Kesihatan Malaysia'}","(102.45166139999982, 3.4531366999999946)",hospital,,
495,2824444849,"{'fee': 'no', 'access': 'public', 'amenity': 'toilets'}","(103.78480679999983, 1.4418039000000065)",toilets,,
496,2824445937,"{'fee': 'no', 'amenity': 'toilets'}","(103.77886859999983, 1.4524969000000065)",toilets,,
