,id,tags,lonlat,amenity_name,shop,healthcare
2663,4240331589,"{'name': 'ISSSTE CLINICA CMF', 'amenity': 'hospital', 'addr:street': 'Plan de Ayala', 'addr:postcode': '42700'}","(-99.20718559999986, 20.22768739999998)",hospital,,
2664,4240332922,"{'addr:street': 'Artículo 27', 'amenity': 'pharmacy', 'brand': 'Farmacias Similares', 'brand:wikidata': 'Q62564610', 'healthcare': 'pharmacy', 'name': 'Farmacias Similares'}","(-117.05409609999987, 32.36548829999998)",pharmacy,,pharmacy
2665,4240468992,"{'addr:street': 'Boulevard Benito Juárez García', 'amenity': 'pharmacy', 'name': 'Gusher Farmacias'}","(-117.05954419999985, 32.36290369999999)",pharmacy,,
2666,4240590789,"{'name': 'Farmacias Similares', 'amenity': 'pharmacy', 'addr:street': 'Boulevard Benito Juárez García'}","(-117.05968239999982, 32.3633658)",pharmacy,,
2667,4241840795,"{'name': 'Centro de Salud.', 'amenity': 'clinic', 'addr:street': '5 de Febrero'}","(-99.11316130000017, 19.486528300000032)",clinic,,
2668,4241840893,"{'name': 'Farmacia. Farma Ahorro.', 'phone': '57370350', 'amenity': 'pharmacy', 'addr:street': 'Gral. Guadalupe VIctoria', 'addr:postcode': '07070', 'addr:housenumber': '120'}","(-99.10783900000017, 19.486640200000032)",pharmacy,,
2669,4244820602,"{'name': 'Institución de Salud del Edomex.', 'amenity': 'clinic'}","(-100.39190999999943, 19.011444999999938)",clinic,,
2670,4244821097,"{'name': 'Centro de Salud', 'amenity': 'clinic'}","(-100.29080669999942, 18.97116869999994)",clinic,,
2671,4244858192,"{'access': 'yes', 'amenity': 'toilets', 'fee': 'yes', 'source': 'survey 15 Junio 2016', 'wheelchair': 'no'}","(-100.46064929999942, 20.643628799999938)",toilets,,
2672,4247407489,"{'name': 'OFTV. #0308 Salvador Díaz Mirón', 'amenity': 'clinic'}","(-100.33946170000007, 19.04116170000008)",clinic,,
2673,4247699389,"{'name': 'Centro de Salud Chamizal', 'amenity': 'clinic', 'addr:street': 'Domicilio conocido S/N', 'addr:postcode': '95300', 'opening_hours': 'Mo-Fr'}","(-96.26657589999998, 18.249246599999946)",clinic,,
2674,4248541090,"{'name': 'Institución de Salud del Edo. Mex.', 'amenity': 'clinic'}","(-100.33952500000038, 19.0404833)",clinic,,
2675,4248544391,"{'name': 'Centró de Salud', 'amenity': 'clinic'}","(-100.33548830000043, 19.021955000000005)",clinic,,
2676,4248816390,"{'name': 'FarmAlcosto', 'amenity': 'pharmacy'}","(-100.92594100000002, 22.135591900000012)",pharmacy,,
2677,4249768392,"{'addr:street': 'Paseo Profra. Alicia Moreno; Paseo Profra. Alicia Parada', 'amenity': 'pharmacy', 'brand': 'Farmacias Similares', 'brand:wikidata': 'Q62564610', 'healthcare': 'pharmacy', 'name': 'Farmacias Similares', 'opening_hours': 'Mo-Su 10:00-22:00'}","(-96.16858239999999, 19.202001700000064)",pharmacy,,pharmacy
2678,4249883690,"{'source': 'survey 17 Junio 2016', 'amenity': 'pharmacy'}","(-100.50889879999995, 20.663002500000076)",pharmacy,,
2679,4253773190,"{'addr:postcode': '73780', 'addr:street': 'Av. Avila Camacho 4 Sur', 'amenity': 'hospital', 'name': 'Ambulancia Briasa (Base)', 'opening_hours': '24/7', 'phone': '012764730436'}","(-97.68587229999999, 19.456544399999938)",hospital,,
2680,4257831418,"{'name': 'Similares', 'amenity': 'doctors'}","(-89.67647840000001, 20.95964330000027)",doctors,,
2681,4257957692,"{'name': 'Centro de Salud Tepeyahualco', 'amenity': 'clinic'}","(-97.49083510000001, 19.490639300000126)",clinic,,
2682,4258724293,"{'amenity': 'hospital', 'name': 'centro de salud'}","(-92.92255959999993, 18.010903400000146)",hospital,,
2683,4258814760,"{'name': 'CRUZ AMBAR', 'amenity': 'hospital', 'addr:city': 'MIXQUIAHUALA', 'addr:street': 'PLAN DE AYALA', 'addr:postcode': '42700'}","(-99.20903129999989, 20.22688170000015)",hospital,,
2684,4259722691,"{'amenity': 'toilets', 'opening_hours': '24/7'}","(-106.57039669999986, 23.4717920000003)",toilets,,
2685,4261519791,"{'name': 'Botica Guadalupana', 'amenity': 'pharmacy', 'addr:housenumber': 'Plaza Carranza'}","(-115.40728889999961, 32.62190760000007)",pharmacy,,
2686,4262969592,"{'addr:housenumber': '580', 'addr:postcode': '45120', 'addr:street': 'Abedules', 'amenity': 'dentist', 'email': 'echauri.lorena@gmail.com', 'name': 'Dra. Lorena Echauri', 'opening_hours': 'Mo-Sa 09:00-20:00', 'phone': '15930236', 'website': 'https://m.facebook.com/dralorena83/'}","(-103.4052096000001, 20.682813999999972)",dentist,,
2687,4262988889,"{'fee': 'no', 'access': 'yes', 'source': 'Survey 24 Junio 2016', 'amenity': 'toilets', 'wheelchair': 'yes'}","(-100.3964923000001, 20.54603949999997)",toilets,,
2688,4264672089,"{'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Sanatorio Florencia'}","(-99.67404600000012, 19.28436099999995)",clinic,,clinic
2689,4264705089,"{'amenity': 'toilets', 'operator': 'public', 'opening_hours': 'Tu-Su 09:00-17:00'}","(-99.1849395000001, 19.424477199999952)",toilets,,
2690,4265429190,"{'addr:housenumber': '19', 'addr:street': 'Avenida Zaragoza', 'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'farmacias Generama', 'source': 'Survey 25 Junio 2016'}","(-100.38981490000005, 20.58920759999998)",pharmacy,,pharmacy
2691,4269301490,"{'name': 'Farmacias del Ahorro', 'amenity': 'pharmacy'}","(-86.85422400000014, 21.133624200000042)",pharmacy,,
2692,4269324089,"{'amenity': 'hospital', 'name': 'Nuevo Hospital General'}","(-86.87610090000015, 21.19620620000004)",hospital,,
2693,4269324390,"{'name': 'Farmacias del Ahorro', 'amenity': 'pharmacy'}","(-86.87690160000017, 21.14008150000004)",pharmacy,,
2694,4271001389,"{'name': 'Hospital General La Perla Nezahualcoyotl', 'amenity': 'hospital'}","(-98.98962429999992, 19.387390400000147)",hospital,,
2695,4274715992,"{'name': 'metropolitano', 'amenity': 'hospital'}","(-101.6842199999999, 21.17381449999993)",hospital,,
2696,4275009187,"{'name': 'Hospital General Galeana', 'phone': '+52 826 213 0030', 'amenity': 'hospital', 'website': 'http://www.saludnl.gob.mx/'}","(-100.07274679999992, 24.81947769999995)",hospital,,
2697,4276229497,{'amenity': 'toilets'},"(-100.48592439999969, 20.53834539999999)",toilets,,
2698,4278702066,"{'name': 'Baños del CEDE', 'access': 'customers', 'amenity': 'toilets'}","(-88.18601649999997, 20.7097008)",toilets,,
2699,4278774455,"{'fee': 'yes', 'name': 'Mercado Municipal', 'amenity': 'toilets'}","(-88.19521499999998, 20.6922126)",toilets,,
2700,4285077395,"{'access': 'customers', 'amenity': 'toilets', 'building': 'yes', 'changing_table': 'yes', 'fee': 'yes', 'layer': '1', 'operator': 'ADO', 'toilets:disposal': 'flush', 'toilets:position': 'seated;urinal', 'unisex': 'yes'}","(-96.71707289999998, 17.070723500000142)",toilets,,
2701,4285187295,"{'access': 'customers', 'amenity': 'toilets', 'building': 'yes', 'changing_table': 'yes', 'fee': 'yes', 'layer': '1', 'operator': 'ADO', 'toilets:disposal': 'flush', 'toilets:position': 'seated;urinal', 'unisex': 'yes'}","(-96.71715160000002, 17.069962700000143)",toilets,,
2702,4286724049,"{'source': 'Survey 6 Julio 2016', 'amenity': 'toilets'}","(-99.13383719999992, 19.44088910000005)",toilets,,
2703,4288390995,"{'name': 'Rocky Smiles', 'amenity': 'dentist'}","(-113.53058170000006, 31.30270249999996)",dentist,,
2704,4288543789,"{'name': 'Hospital General de Subzona 9', 'amenity': 'hospital'}","(-113.53668369999991, 31.316111899999946)",hospital,,
2705,4289362897,"{'addr:street': 'Rio Bamba', 'amenity': 'clinic', 'name': 'Clinica. 41 IMSS'}","(-99.13198549999997, 19.483443100000006)",clinic,,
2706,4289363004,"{'amenity': 'pharmacy', 'addr:street': 'Gral. Guadalupe VIctoria'}","(-99.10711639999997, 19.484298500000005)",pharmacy,,
2707,4289363097,"{'name': 'Unidad Matlacoatl.', 'amenity': 'doctors', 'addr:street': 'Calle El Rosario'}","(-99.18395839999997, 19.498620700000004)",doctors,,
2708,4289363209,"{'name': 'Unidad Matlacoatl.', 'amenity': 'doctors', 'addr:street': 'Calle Matlacoatl.'}","(-99.17691849999997, 19.497180300000004)",doctors,,
2709,4289364094,"{'name': 'Unidad Matlacoatl.', 'amenity': 'doctors', 'addr:street': 'Calle Matlacoatl.'}","(-99.17690559999997, 19.497183800000002)",doctors,,
2710,4290378692,"{'name': 'Hospital general ', 'amenity': 'hospital', 'addr:street': 'Calle 21 Poniente'}","(-98.98910010000006, 19.38732369999981)",hospital,,
2711,4290983359,"{'name': 'Farmacias Guadalajara', 'amenity': 'pharmacy'}","(-96.94516300000005, 19.450520499999808)",pharmacy,,
2712,4292906506,"{'name': 'Upi', 'healthcare': 'centre'}","(-103.71300150000032, 19.24983939999997)",,,centre
2713,4293863760,"{'name': 'Farmacia Yza', 'amenity': 'pharmacy', 'operator': 'Yza', 'addr:street': 'Calle 8B'}","(-89.58013209999996, 20.954590899999996)",pharmacy,,
2714,4293879616,"{'name': 'Dr. Simi', 'amenity': 'doctors'}","(-86.82568309999996, 21.158943899999997)",doctors,,
2715,4293880096,{'amenity': 'pharmacy'},"(-86.82568319999996, 21.159035299999996)",pharmacy,,
2716,4294642492,"{'name': 'Farmacia del Ahorro', 'source': 'Survey 8 Julio 2016', 'amenity': 'pharmacy'}","(-100.46679999999984, 20.632281200000193)",pharmacy,,
2717,4301271605,"{'name': 'Farmacia ', 'amenity': 'pharmacy', 'opening_hours': 'Mo-Fr 13:00-22:00'}","(-97.68673589999989, 19.466678100000156)",pharmacy,,
2718,4301359796,"{'name': 'IMSS Instituto Mexicano del Seguro Social', 'amenity': 'hospital'}","(-88.14533199999988, 21.145621400000156)",hospital,,
2719,4301359999,"{'amenity': 'pharmacy', 'brand': 'Farmacias Similares', 'brand:wikidata': 'Q62564610', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacias Similares', 'opening_hours': '24/7'}","(-96.71309269999989, 17.075041700000153)",pharmacy,,pharmacy
2720,4301363892,"{'name': 'Clínica ""Santa María""', 'amenity': 'clinic'}","(-88.1484717999999, 21.14934940000016)",clinic,,
2721,4303675632,"{'amenity': 'pharmacy', 'brand': 'Farmacia Guadalajara', 'brand:wikidata': 'Q5435609', 'brand:wikipedia': 'en:Farmacias Guadalajara', 'healthcare': 'pharmacy', 'name': 'Farmacia Guadalajara'}","(-102.19886959999985, 17.961941400000562)",pharmacy,,pharmacy
2722,4305050790,"{'name': 'Farmacias Benavides', 'amenity': 'pharmacy'}","(-105.28175410000007, 20.72914790000025)",pharmacy,,
2723,4305069289,"{'name': 'Farmacias Benavides', 'amenity': 'pharmacy'}","(-105.34184510000009, 20.758296400000248)",pharmacy,,
2724,4305265840,"{'name': 'Hospital Regional de Alta Especialidad', 'amenity': 'hospital'}","(-99.10711570000012, 23.76231970000018)",hospital,,
2725,4306238189,{'amenity': 'toilets'},"(-99.13025769999985, 19.434876600000493)",toilets,,
2726,4306690620,"{'amenity': 'pharmacy', 'brand': 'Farmacia Guadalajara', 'brand:wikidata': 'Q5435609', 'brand:wikipedia': 'en:Farmacias Guadalajara', 'healthcare': 'pharmacy', 'name': 'Farmacia Guadalajara'}","(-100.2972666999996, 25.646525500000475)",pharmacy,,pharmacy
2727,4308220357,{'amenity': 'pharmacy'},"(-99.1723269000005, 19.25204820000051)",pharmacy,,
2728,4309489389,"{'name': 'centro de salud', 'amenity': 'clinic'}","(-92.92319439999999, 18.011201800000045)",clinic,,
2729,4310067089,{'amenity': 'toilets'},"(-98.19614980000053, 19.045504299999973)",toilets,,
2730,4310234890,"{'addr:street': 'Calle 60', 'amenity': 'hospital', 'name': 'Clínica de especialidad médica', 'opening_hours': '24/7'}","(-89.62009600000063, 20.985153499999953)",hospital,,
2731,4310258489,"{'amenity': 'pharmacy', 'name': 'Nuevo Milenio'}","(-99.17340030000062, 19.245650199999954)",pharmacy,,
2732,4310359502,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Yza'}","(-88.29087199999998, 18.49837079999994)",pharmacy,,pharmacy
2733,4311472489,{'amenity': 'toilets'},"(-96.76586869999997, 17.046485300000015)",toilets,,
2734,4311855581,"{'name': 'Yiheh', 'amenity': 'pharmacy'}","(-98.26333440000016, 25.96895589999991)",pharmacy,,
2735,4313247194,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'name': 'Farmacias del Ahorro'}","(-96.71026140000002, 17.07033290000005)",pharmacy,,
2736,4313351389,"{'amenity': 'toilets', 'fee': 'yes'}","(-96.2760332999998, 16.866264199999982)",toilets,,
2737,4313351489,{'amenity': 'toilets'},"(-96.2761304999998, 16.86767599999998)",toilets,,
2738,4313439265,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Roma'}","(-117.02893789999985, 32.53848660000006)",pharmacy,,pharmacy
2739,4313439270,"{'name': 'Hospital', 'amenity': 'hospital', 'emergency': 'yes'}","(-117.02816149999984, 32.53855110000006)",hospital,,
2740,4313439271,"{'name': 'Medac', 'amenity': 'doctors'}","(-117.02957229999984, 32.539319900000066)",doctors,,
2741,4313439272,"{'name': 'Farmacia Premier', 'amenity': 'pharmacy'}","(-117.02957499999984, 32.53943970000007)",pharmacy,,
2742,4313439273,"{'name': 'Farmacia Vania', 'amenity': 'pharmacy'}","(-117.02951329999983, 32.539224900000065)",pharmacy,,
2743,4313791596,{'amenity': 'toilets'},"(-96.44097049999984, 16.922026499999987)",toilets,,
2744,4315007727,{'amenity': 'toilets'},"(-95.13266890000001, 16.56359629999999)",toilets,,
2745,4315073146,{'amenity': 'toilets'},"(-96.02809730000003, 16.555664899999975)",toilets,,
2746,4315109341,"{'name': 'Farmacias Yza', 'amenity': 'pharmacy'}","(-96.92889950000001, 19.542158699999977)",pharmacy,,
2747,4315109344,"{'name': 'Unidad de Inteligencia Epidemiológica en Salud', 'amenity': 'clinic'}","(-96.92765360000001, 19.54267959999998)",clinic,,
2748,4316253912,{'amenity': 'toilets'},"(-92.6936121000001, 16.78291650000014)",toilets,,
2749,4316254004,{'amenity': 'toilets'},"(-92.6925193000001, 16.784997900000143)",toilets,,
2750,4316281196,{'amenity': 'toilets'},"(-93.0196186999999, 16.707267600000268)",toilets,,
2751,4316938500,"{'name': 'Farmacias Similares', 'amenity': 'pharmacy'}","(-89.61759309999998, 20.962424900000332)",pharmacy,,
2752,4316978890,"{'name': 'Farmacias Similares', 'amenity': 'pharmacy'}","(-89.62341469999998, 20.96219660000033)",pharmacy,,
2753,4317717889,{'amenity': 'dentist'},"(-99.59777739999984, 19.25760000000033)",dentist,,
2754,4318948738,"{'addr:city': 'Ciudad de México', 'addr:country': 'MX', 'addr:housenumber': '90', 'addr:postcode': '11550', 'addr:street': 'Calle Julio Verne', 'amenity': 'pharmacy', 'name': 'Farmaia Pharmacóm'}","(-99.19672990000035, 19.430409500000156)",pharmacy,,
2755,4318963789,"{'name': 'Farmacias del Ahorro', 'amenity': 'pharmacy', 'opening_hours': '24/7'}","(-92.93057260000036, 17.97738850000015)",pharmacy,,
2756,4318991689,"{'name': 'Pediatra María Guadalupe Martínez González', 'phone': '8732886', 'amenity': 'doctors', 'addr:street': 'Calle 34 Norte', 'addr:postcode': '77710', 'addr:housenumber': '13'}","(-87.07096740000041, 20.63641210000013)",doctors,,
2757,4319046592,"{'name': 'UMF 19', 'amenity': 'clinic'}","(-98.1392145000004, 19.41297070000013)",clinic,,
2758,4319390591,{'amenity': 'toilets'},"(-92.11371150000033, 17.257657000000282)",toilets,,
2759,4320031604,"{'name': 'De Jesús', 'amenity': 'pharmacy'}","(-91.17970720000015, 18.97297570000007)",pharmacy,,
2760,4320093091,"{'name': 'Hospital de Sabancuy', 'amenity': 'hospital'}","(-91.17580250000002, 18.968261900000076)",hospital,,
2761,4320217701,"{'name': 'Farmacia Del Ahorro', 'amenity': 'pharmacy'}","(-100.21238679999976, 25.69674960000007)",pharmacy,,
2762,4320217703,"{'name': 'Similares', 'amenity': 'pharmacy'}","(-100.21197109999977, 25.69557970000007)",pharmacy,,
2763,4321613857,"{'name': 'Benavides', 'amenity': 'pharmacy'}","(-100.33054550000033, 25.649313999999816)",pharmacy,,
2764,4326135498,{'amenity': 'toilets'},"(-89.63145100000008, 21.03950459999998)",toilets,,
2765,4326219001,"{'name': 'Jurisdicción Sanitaria C.S. T II 25 de Julio', 'phone': '82833692', 'amenity': 'doctors', 'addr:street': 'Benito Juárez', 'addr:postcode': '07520', 'opening_hours': 'Mo-Fr 08:00-18:00'}","(-99.08069290000009, 19.495530699999968)",doctors,,
2766,4326896896,"{'name': 'Ahorro', 'amenity': 'pharmacy'}","(-89.58260270000011, 20.960067199999965)",pharmacy,,
2767,4326962790,"{'name': 'Farmacias Similares', 'amenity': 'pharmacy'}","(-89.59132310000024, 20.969195999999968)",pharmacy,,
2768,4327032485,{'amenity': 'toilets'},"(-89.0180479000002, 20.932102299999972)",toilets,,
2769,4327463630,"{'amenity': 'pharmacy', 'name': 'Benavides', 'name:es': 'Farmacia Benavides'}","(-100.31786349999987, 25.676701999999967)",pharmacy,,
2770,4327698361,"{'addr:city': 'Ciudad de México', 'addr:housenumber': '919', 'addr:postcode': '03570', 'addr:street': 'Cuauhtémoc', 'name': 'Súper Naturista', 'phone': '+525555369821', 'ref:shop:num': '28', 'shop': 'nutrition_supplements', 'website': 'https://supernaturista.com/'}","(-99.15757829999998, 19.385512000000006)",,nutrition_supplements,
2771,4328043790,{'amenity': 'toilets'},"(-88.55027409999998, 20.661129499999987)",toilets,,
2772,4328043791,{'amenity': 'toilets'},"(-88.54948829999998, 20.662895699999986)",toilets,,
2773,4328132700,{'amenity': 'toilets'},"(-87.63611179999997, 20.877076499999973)",toilets,,
2774,4328134204,{'amenity': 'toilets'},"(-87.63559749999996, 20.87669909999997)",toilets,,
2775,4328258595,"{'addr:city': 'Ciudad de México', 'addr:country': 'MX', 'addr:housenumber': '160', 'addr:postcode': '11650', 'addr:street': 'Sierra Santa Rosa', 'amenity': 'pharmacy', 'name': 'Farmacia Rocío'}","(-99.21840929999995, 19.43061979999997)",pharmacy,,
2776,4328258690,"{'name': 'yza', 'amenity': 'pharmacy'}","(-87.07458249999995, 20.632817399999972)",pharmacy,,
2777,4328393490,{'amenity': 'toilets'},"(-87.00946519999991, 20.70517119999995)",toilets,,
2778,4328393492,{'amenity': 'toilets'},"(-87.0105715999999, 20.70554009999995)",toilets,,
2779,4328607609,"{'name': 'Farmacias del Ahorro', 'amenity': 'pharmacy', 'dispensing': 'yes', 'contact:phone': '+52 951 51 5 50 00', 'opening_hours': '24/7'}","(-96.71218749999994, 17.04124619999994)",pharmacy,,
2780,4329504492,{'amenity': 'toilets'},"(-87.43642040000017, 20.218361099999747)",toilets,,
2781,4329847095,"{'name': 'Dental Americana', 'email': 'antonio71_8@hotmail.com', 'phone': '+5219851241877', 'source': 'survey', 'amenity': 'dentist', 'website': 'http://www.hessyweb.com/dentalamerica', 'addr:city': 'Valladolid', 'addr:street': 'Calle 37', 'addr:postcode': '97780', 'addr:housenumber': '201 A'}","(-88.20269560000008, 20.692001299999745)",dentist,,
2782,4329910690,"{'name': 'Farmacias Similares', 'amenity': 'pharmacy', 'dispensing': 'yes', 'opening_hours': '24/7'}","(-96.7202656000001, 17.083925299999734)",pharmacy,,
2783,4329910691,"{'name': 'Médicos Especializados', 'amenity': 'clinic', 'addr:street': 'Gerardo Varela', 'addr:housenumber': '310'}","(-96.72144730000011, 17.084366299999733)",clinic,,
2784,4331539890,"{'amenity': 'doctors', 'healthcare': 'doctor', 'opening_hours': '08:30-14:00,16:00-21:00', 'source': 'survey 1Agosto 2016', 'wheelchair': 'yes'}","(-100.38979030000004, 20.5881177)",doctors,,doctor
2785,4332291691,{'amenity': 'toilets'},"(-86.87408980000028, 21.03976479999992)",toilets,,
2786,4332683127,"{'name': 'Centro Clínico del pie', 'source': 'mapillary', 'amenity': 'doctors'}","(-113.53428720000032, 31.320042199999932)",doctors,,
2787,4332683153,"{'name': 'ViBe', 'source': 'mapillary', 'amenity': 'pharmacy', 'opening_hours': '24/7'}","(-113.53425290000031, 31.319445099999932)",pharmacy,,
2788,4332704302,"{'name': 'Drugstore', 'amenity': 'pharmacy'}","(-86.87657120000031, 21.04013119999993)",pharmacy,,
2789,4332805629,"{'name': 'San Martin', 'amenity': 'pharmacy'}","(-113.5355113000004, 31.330674299999934)",pharmacy,,
2790,4333973196,{'amenity': 'pharmacy'},"(-113.55187149999998, 31.303295899999995)",pharmacy,,
2791,4334140890,"{'amenity': 'pharmacy', 'brand': 'Farmacias Similares', 'brand:wikidata': 'Q62564610', 'healthcare': 'pharmacy', 'name': 'Farmacias Similares'}","(-99.14339300000009, 19.42464330000002)",pharmacy,,pharmacy
2792,4334167208,"{'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Médico'}","(-99.1433223000001, 19.424637300000022)",doctors,,doctor
2793,4334294590,"{'name': 'Hospital Traumatología y Ortopedia', 'phone': '012221222030', 'amenity': 'hospital', 'website': 'http://ss.pue.gob.mx/index.php/directorio-de-hospitales/item/2782-hospital-de-traumatologia-y-ortopedia', 'addr:street': '2 Sur', 'addr:postcode': '72015', 'opening_hours': '24/7', 'internet_access': 'wlan', 'addr:housenumber': '10221'}","(-98.1993800000002, 19.086367400000032)",hospital,,
2794,4334420691,"{'amenity': 'pharmacy', 'brand': 'Farmacias Similares', 'brand:wikidata': 'Q62564610', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Farmacias Similares'}","(-99.14293140000002, 19.42166970000002)",pharmacy,,pharmacy
2795,4334473789,"{'amenity': 'pharmacy', 'name': 'Farmacias Farmapronto'}","(-99.13846140000001, 19.41825080000002)",pharmacy,,
2796,4334473790,{'amenity': 'doctors'},"(-99.1428465, 19.42160040000002)",doctors,,
2797,4334512805,"{'name': 'farmacia del Ahorro', 'amenity': 'pharmacy'}","(-99.11136790000002, 19.349421300000017)",pharmacy,,
2798,4334583294,"{'amenity': 'doctors', 'healthcare': 'doctor', 'opening_hours': 'Mo-Sa 9:00-15:00', 'source': 'survey 7 Septiembre 2016', 'wheelchair': 'yes'}","(-100.37615090000001, 20.586578000000017)",doctors,,doctor
2799,4334610730,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Hospital General Dr. Darío Méndez Lima'}","(-96.96886560000007, 19.152014700000016)",hospital,,hospital
2800,4336682705,"{'name': 'Air drugstore', 'amenity': 'pharmacy'}","(-86.87426349999996, 21.039644399999816)",pharmacy,,
2801,4337108691,"{'name': 'Clínica Odontológica UNAM', 'amenity': 'dentist'}","(-99.24348099999995, 19.482479499999823)",dentist,,
2802,4337608589,{'amenity': 'pharmacy'},"(-99.24001289999968, 19.482763600000023)",pharmacy,,
2803,4337791998,"{'name': 'GI', 'amenity': 'pharmacy', 'addr:city': 'Hermosillo', 'addr:street': 'Jose Maria Mendoza'}","(-111.00597549999962, 29.102149699999995)",pharmacy,,
2804,4337791999,"{'name': 'Consultorio Médico', 'amenity': 'doctors', 'addr:street': 'Jose Maria Mendoza'}","(-111.00605679999963, 29.102130099999993)",doctors,,
2805,4337827108,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'YZA'}","(-111.00521729999963, 29.102269899999992)",pharmacy,,pharmacy
2806,4337827109,"{'name': 'Centro de Salud ""Sahuaro""', 'amenity': 'hospital'}","(-111.00565119999963, 29.101829099999993)",hospital,,
2807,4337918075,"{'name': 'Farmacias Benavides', 'amenity': 'pharmacy', 'opening_hours': '00:00-24:00'}","(-97.51375029999953, 25.82386359999995)",pharmacy,,
2808,4337999790,"{'name': 'Centro de Atención al pie Dr.Scholls', 'phone': '9999200296', 'amenity': 'doctors', 'addr:street': 'Calle 33 B', 'description': 'Especialistas en problemas del pie, pedicure, dermatitis y micosis.', 'opening_hours': 'Mo-Fr 09:00-17:00; Sa 09:00-16:00', 'addr:housenumber': '544 local 8'}","(-89.62517649999943, 20.984830399999993)",doctors,,
2809,4338682390,"{'name': 'Hospital Ciudad Satelite', 'amenity': 'hospital', 'name:es': 'hospital satelite', 'wheelchair': 'yes'}","(-99.23738619999935, 19.51365839999994)",hospital,,
2810,4340336634,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'name': 'Famarcia Benavides'}","(-103.21514029999997, 20.6666073)",pharmacy,,
2811,4340521997,"{'name': 'hospital militar', 'amenity': 'hospital', 'addr:street': 'Calle José de Escandón'}","(-97.86194589999994, 22.222110999999988)",hospital,,
2812,4340522496,"{'name': 'Hospital General Dr. Rodolfo Torres Cantú', 'amenity': 'hospital', 'addr:street': 'Libramiento'}","(-97.97650309999993, 22.45991589999998)",hospital,,
2813,4340535392,"{'name': 'medica salve', 'amenity': 'hospital', 'addr:street': 'Avenida Hidalgo'}","(-97.87245939999994, 22.282011099999977)",hospital,,
2814,4340535393,"{'name': 'médica Universidad', 'amenity': 'hospital', 'addr:street': 'Avenida Universidad'}","(-97.85932799999993, 22.26865719999998)",hospital,,
2815,4340554638,{'amenity': 'toilets'},"(-107.57128779999998, 27.623029299999995)",toilets,,
2816,4341216665,"{'name': 'Farmacia Guadalajara', 'amenity': 'pharmacy'}","(-103.37879260000017, 20.686675000000072)",pharmacy,,
2817,4341234832,"{'name': 'Santa Teresita de Jesus', 'amenity': 'clinic'}","(-107.63297590000016, 27.753320200000058)",clinic,,
2818,4341262136,{'amenity': 'toilets'},"(-107.82695010000013, 27.516785900000063)",toilets,,
2819,4341295601,{'amenity': 'toilets'},"(-107.63729729999991, 27.76312000000009)",toilets,,
2820,4341810524,{'amenity': 'doctors'},"(-99.2338097000004, 19.48445650000037)",doctors,,
2821,4341815111,{'amenity': 'pharmacy'},"(-99.25341300000039, 19.493449000000354)",pharmacy,,
2822,4341815115,"{'name': 'ISSSTE', 'amenity': 'clinic'}","(-99.25063970000039, 19.498759000000355)",clinic,,
2823,4341871590,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}","(-99.23378000000051, 19.484454800000346)",pharmacy,,pharmacy
2824,4341913779,{'amenity': 'toilets'},"(-100.11748840000044, 22.628647100000325)",toilets,,
2825,4341928141,{'amenity': 'toilets'},"(-100.31929380000003, 22.427790699999996)",toilets,,
2826,4343150795,"{'name': 'Farmacias Guadalajara', 'amenity': 'pharmacy'}","(-103.37315700000003, 20.687337000000266)",pharmacy,,
2827,4343150799,"{'name': 'Hospital San Pío', 'amenity': 'hospital', 'emergency': 'yes'}","(-103.37820220000002, 20.687843900000267)",hospital,,
2828,4343150805,"{'name': 'Laboratorio CHOPO', 'amenity': 'hospital'}","(-103.37312480000001, 20.687590400000268)",hospital,,
2829,4343150807,"{'name': 'MAYPO Farmacias', 'amenity': 'pharmacy'}","(-103.3736532, 20.68737460000027)",pharmacy,,
2830,4343372506,{'amenity': 'toilets'},"(-103.21436250000005, 20.666471900000374)",toilets,,
2831,4343389853,"{'name': 'Farmacias DG', 'amenity': 'pharmacy'}","(-103.22114850000011, 20.669443300000395)",pharmacy,,
2832,4343707951,"{'source': 'survey + bing', 'amenity': 'toilets'}","(-88.17821250000027, 21.16023130000005)",toilets,,
2833,4343796793,"{'addr:city': 'Guanajuato', 'addr:housenumber': '55', 'addr:postcode': '36000', 'addr:street': 'Plaza de la Paz', 'amenity': 'pharmacy', 'name': 'Similares'}","(-101.25355380000032, 21.01682330000002)",pharmacy,,
2834,4343800701,"{'name': 'Impla Dental', 'phone': '7324802', 'amenity': 'dentist'}","(-101.27126200000032, 21.01278180000001)",dentist,,
